Gender,Annual Income,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No,Body Style,Dealer_Region,Year,Month
Male,37555,Mercury,Mystique,DoubleOverhead Camshaft,Auto,Pale White,29501,535469427,Passenger,Janesville,2023,9
Male,35396,Lexus,GS400,DoubleOverhead Camshaft,Auto,Pale White,31001,852573102,Hatchback,Scottsdale,2023,9
Male,74220,Ford,Expedition,DoubleOverhead Camshaft,Auto,Black,26001,787587841,SUV,Austin,2023,9
Male,73156,Plymouth,Breeze,Overhead Camshaft,Manual,Pale White,16501,64573834,SUV,Middletown,2023,9
Male,97935,Saab,3-Sep,DoubleOverhead Camshaft,Auto,Black,23000,605047114,Sedan,Aurora,2023,9
Male,68063,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,387018047,SUV,Greenville,2023,9
Male,136639,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,993013882,Hatchback,Pasco,2023,9
Male,39418,Dodge,Durango,DoubleOverhead Camshaft,Auto,Black,24500,535469427,SUV,Janesville,2023,9
Male,41880,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24000,852573102,Sedan,Scottsdale,2023,9
Female,129267,Chevrolet,Monte Carlo,DoubleOverhead Camshaft,Auto,Pale White,21000,787587841,Hatchback,Austin,2023,9
Male,70680,Dodge,Durango,Overhead Camshaft,Manual,Black,22000,64573834,SUV,Middletown,2023,9
Male,70435,Lexus,GS400,DoubleOverhead Camshaft,Auto,Pale White,31000,605047114,Hatchback,Aurora,2023,9
Male,131312,BMW,528i,Overhead Camshaft,Manual,Pale White,29500,387018047,SUV,Greenville,2023,9
Male,136998,Chevrolet,Camaro,DoubleOverhead Camshaft,Auto,Black,41000,993013882,Sedan,Pasco,2023,9
Male,126497,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16001,535469427,SUV,Scottsdale,2023,9
Male,62734,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Pale White,12000,787587841,SUV,Austin,2023,9
Male,118373,Lexus,LS400,DoubleOverhead Camshaft,Auto,Pale White,18001,787587841,Sedan,Scottsdale,2023,9
Female,112576,BMW,528i,DoubleOverhead Camshaft,Auto,Pale White,62001,64573834,SUV,Austin,2023,9
Female,61581,Porsche,Carrera Cabrio,Overhead Camshaft,Manual,Black,22001,605047114,Passenger,Middletown,2023,9
Female,39911,Mercedes-B,E-Class,DoubleOverhead Camshaft,Auto,Pale White,31001,387018047,Sedan,Aurora,2023,9
Male,121155,Ford,Expedition,Overhead Camshaft,Manual,Pale White,22101,993013882,SUV,Greenville,2023,9
Female,100420,Mercedes-B,S-Class,DoubleOverhead Camshaft,Auto,Pale White,10001,535469427,SUV,Pasco,2023,9
Male,69672,Saturn,SW,DoubleOverhead Camshaft,Auto,Pale White,25501,852573102,Passenger,Janesville,2023,9
Male,111024,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20401,787587841,SUV,Scottsdale,2023,9
Male,41111,Cadillac,Escalade,DoubleOverhead Camshaft,Auto,Pale White,38001,64573834,Sedan,Austin,2023,9
Female,134102,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,20001,605047114,Hatchback,Middletown,2023,9
Male,92351,Acura,RL,DoubleOverhead Camshaft,Auto,Black,24001,387018047,SUV,Aurora,2023,9
Female,112428,Pontiac,Bonneville,DoubleOverhead Camshaft,Auto,Pale White,20001,993013882,Hatchback,Greenville,2023,9
Male,141468,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,787587841,Passenger,Pasco,2023,9
Female,40778,Honda,CR-V,DoubleOverhead Camshaft,Auto,Pale White,22000,64573834,SUV,Janesville,2023,9
Male,139499,Chrysler,300M,DoubleOverhead Camshaft,Auto,Black,26000,605047114,SUV,Scottsdale,2023,9
Male,90622,Dodge,Ram Wagon,DoubleOverhead Camshaft,Auto,Black,22000,387018047,Passenger,Austin,2023,9
Male,41237,Ford,Expedition,Overhead Camshaft,Manual,Black,10000,993013882,SUV,Middletown,2023,9
Male,109171,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12000,535469427,Hatchback,Aurora,2023,9
Male,94405,Dodge,Durango,Overhead Camshaft,Manual,Black,22001,605047114,SUV,Aurora,2023,9
Female,93845,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Black,18001,387018047,Hatchback,Greenville,2023,9
Female,47108,Dodge,Avenger,DoubleOverhead Camshaft,Auto,Pale White,22001,993013882,Passenger,Pasco,2023,9
Female,142643,Cadillac,Escalade,DoubleOverhead Camshaft,Auto,Black,28001,535469427,Sedan,Janesville,2023,9
Male,64722,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26001,852573102,Sedan,Scottsdale,2023,9
Male,46007,Cadillac,Catera,DoubleOverhead Camshaft,Auto,Pale White,28501,787587841,Hatchback,Austin,2023,9
Male,63457,BMW,323i,DoubleOverhead Camshaft,Auto,Black,9001,64573834,Hatchback,Middletown,2023,9
Male,146510,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Pale White,19001,605047114,Passenger,Aurora,2023,9
Male,67675,Dodge,Avenger,DoubleOverhead Camshaft,Auto,Pale White,22001,387018047,Passenger,Greenville,2023,9
Male,142055,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000,535469427,SUV,Janesville,2023,9
Female,61049,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,24000,852573102,SUV,Austin,2023,9
Male,63789,Honda,Civic,Overhead Camshaft,Manual,Black,43001,852573102,Hatchback,Scottsdale,2023,9
Female,133485,Honda,CR-V,DoubleOverhead Camshaft,Auto,Pale White,22001,787587841,SUV,Austin,2023,9
Male,47613,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,45101,535469427,Hatchback,Janesville,2023,9
Male,115095,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34501,852573102,Sedan,Scottsdale,2023,9
Male,34271,Jeep,Wrangler,DoubleOverhead Camshaft,Auto,Pale White,19001,787587841,Hatchback,Austin,2023,9
Male,111485,Volvo,S40,DoubleOverhead Camshaft,Auto,Pale White,42001,64573834,Sedan,Middletown,2023,9
Male,123213,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43200,787587841,SUV,Austin,2023,9
Male,48075,Chrysler,LHS,Overhead Camshaft,Manual,Black,51001,387018047,Hatchback,Greenville,2023,9
Female,36698,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Pale White,22001,993013882,Passenger,Pasco,2023,9
Male,39351,Pontiac,Grand Prix,DoubleOverhead Camshaft,Auto,Pale White,42001,535469427,Passenger,Janesville,2023,9
Male,61169,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Pale White,69001,852573102,Passenger,Scottsdale,2023,9
Female,88347,Nissan,Xterra,DoubleOverhead Camshaft,Auto,Black,26001,787587841,Passenger,Austin,2023,9
Male,44409,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,787587841,SUV,Austin,2023,9
Female,53346,Nissan,Quest,DoubleOverhead Camshaft,Auto,Pale White,32001,605047114,SUV,Aurora,2023,9
Female,148894,Pontiac,Grand Am,DoubleOverhead Camshaft,Auto,Pale White,31001,387018047,SUV,Greenville,2023,9
Male,48587,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Black,12000,64573834,Sedan,Middletown,2023,9
Male,35946,Mitsubishi,3000GT,DoubleOverhead Camshaft,Auto,Pale White,19000,605047114,Sedan,Aurora,2023,9
Male,105220,Buick,Century,DoubleOverhead Camshaft,Auto,Pale White,17001,64573834,SUV,Scottsdale,2023,9
Male,33423,Chrysler,LHS,Overhead Camshaft,Manual,Black,51000,993013882,Hatchback,Pasco,2023,9
Male,115408,Nissan,Xterra,DoubleOverhead Camshaft,Auto,Black,9000,535469427,Passenger,Janesville,2023,9
Male,101872,Saturn,LS,DoubleOverhead Camshaft,Auto,Pale White,24700,852573102,Sedan,Scottsdale,2023,9
Male,131148,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Pale White,31500,787587841,Hatchback,Austin,2023,9
Male,124810,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,64573834,SUV,Middletown,2023,9
Male,60494,Buick,Regal,DoubleOverhead Camshaft,Auto,Pale White,46000,605047114,Passenger,Aurora,2023,9
Male,112507,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16000,387018047,SUV,Greenville,2023,9
Male,129084,Saab,3-Sep,DoubleOverhead Camshaft,Auto,Black,23000,993013882,Sedan,Pasco,2023,9
Male,63789,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17001,535469427,Passenger,Janesville,2023,9
Male,100567,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22001,852573102,SUV,Greenville,2023,9
Male,101223,Ford,Mustang,DoubleOverhead Camshaft,Auto,Black,9001,787587841,Hatchback,Austin,2023,9
Male,148246,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43001,535469427,Sedan,Janesville,2023,9
Male,42197,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,852573102,Sedan,Scottsdale,2023,9
Male,145319,Lexus,GS400,DoubleOverhead Camshaft,Auto,Black,12000,787587841,Hatchback,Austin,2023,9
Male,58236,Ford,Mustang,Overhead Camshaft,Manual,Pale White,25000,64573834,Hatchback,Middletown,2023,9
Male,133213,Subaru,Forester,DoubleOverhead Camshaft,Auto,Black,22001,535469427,SUV,Janesville,2023,9
Male,65762,Honda,Passport,Overhead Camshaft,Manual,Pale White,13001,852573102,SUV,Aurora,2023,9
Male,41544,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14000,64573834,SUV,Pasco,2023,9
Male,54098,Mercury,Grand Marquis,DoubleOverhead Camshaft,Auto,Black,9001,535469427,SUV,Janesville,2023,9
Male,104586,Cadillac,Catera,DoubleOverhead Camshaft,Auto,Pale White,75001,852573102,Hatchback,Scottsdale,2023,9
Male,50948,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11001,787587841,Hatchback,Austin,2023,9
Male,102495,Pontiac,Grand Am,DoubleOverhead Camshaft,Auto,Pale White,26000,64573834,SUV,Middletown,2023,9
Male,143734,Chrysler,300M,DoubleOverhead Camshaft,Auto,Pale White,16000,605047114,SUV,Aurora,2023,9
Male,122277,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,852573102,Sedan,Scottsdale,2023,9
Male,148306,Dodge,Ram Wagon,Overhead Camshaft,Manual,Pale White,16000,787587841,Passenger,Austin,2023,9
Male,141217,Toyota,Camry,DoubleOverhead Camshaft,Auto,Pale White,31000,64573834,Hatchback,Middletown,2023,9
Male,113319,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34000,605047114,Sedan,Aurora,2023,9
Male,32551,Jeep,Cherokee,DoubleOverhead Camshaft,Auto,Pale White,14000,387018047,Sedan,Greenville,2023,9
Female,43545,Ford,Expedition,Overhead Camshaft,Manual,Pale White,22000,993013882,SUV,Pasco,2023,9
Male,125603,Audi,A8,Overhead Camshaft,Manual,Pale White,13000,535469427,Passenger,Janesville,2023,9
Male,103332,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,37000,852573102,Passenger,Scottsdale,2023,9
Male,57742,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000,535469427,SUV,Janesville,2023,9
Male,91483,Dodge,Viper,DoubleOverhead Camshaft,Auto,Pale White,25000,535469427,SUV,Janesville,2023,9
Male,85185,Subaru,Forester,DoubleOverhead Camshaft,Auto,Black,22000,535469427,SUV,Janesville,2023,9
Female,50093,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,787587841,SUV,Austin,2023,9
Male,81956,Honda,CR-V,DoubleOverhead Camshaft,Auto,Pale White,22000,64573834,SUV,Middletown,2023,9
Male,149274,Toyota,RAV4,DoubleOverhead Camshaft,Auto,Black,28000,605047114,Hatchback,Aurora,2023,9
Male,82607,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,787587841,SUV,Austin,2023,9
Male,31585,Plymouth,Breeze,DoubleOverhead Camshaft,Auto,Pale White,22000,64573834,SUV,Middletown,2023,9
Male,103942,Chevrolet,Corvette,DoubleOverhead Camshaft,Auto,Pale White,46500,535469427,SUV,Janesville,2023,9
Male,142209,Volkswagen,Beetle,DoubleOverhead Camshaft,Auto,Pale White,45000,387018047,SUV,Greenville,2023,9
Male,73901,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26000,787587841,SUV,Austin,2023,9
Male,54076,Porsche,Carrera Cabrio,DoubleOverhead Camshaft,Auto,Pale White,18000,64573834,Passenger,Middletown,2023,9
Male,33482,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Pale White,22000,605047114,Passenger,Aurora,2023,9
Male,38670,Dodge,Viper,DoubleOverhead Camshaft,Auto,Pale White,31000,387018047,SUV,Greenville,2023,9
Male,85784,Buick,Regal,DoubleOverhead Camshaft,Auto,Black,19000,993013882,Passenger,Pasco,2023,9
Male,58833,Chrysler,LHS,Overhead Camshaft,Manual,Pale White,41000,535469427,Hatchback,Janesville,2023,9
Male,60442,Acura,TL,DoubleOverhead Camshaft,Auto,Pale White,29000,852573102,Hatchback,Scottsdale,2023,9
Male,106547,Nissan,Altima,DoubleOverhead Camshaft,Auto,Pale White,20900,787587841,Hatchback,Austin,2023,9
Male,52758,Cadillac,Escalade,DoubleOverhead Camshaft,Auto,Black,26000,535469427,Sedan,Janesville,2023,9
Male,92435,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Black,9000,852573102,Hatchback,Scottsdale,2023,9
Female,130447,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,787587841,SUV,Austin,2023,9
Male,118130,Ford,Ranger,DoubleOverhead Camshaft,Auto,Black,61000,535469427,SUV,Janesville,2023,9
Male,79541,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000,605047114,Passenger,Aurora,2023,9
Female,87976,Dodge,Ram Pickup,DoubleOverhead Camshaft,Auto,Pale White,45500,852573102,SUV,Scottsdale,2023,9
Male,67821,Pontiac,Bonneville,DoubleOverhead Camshaft,Auto,Pale White,20000,993013882,Hatchback,Pasco,2023,9
Male,102334,Toyota,Camry,DoubleOverhead Camshaft,Auto,Pale White,31000,535469427,Hatchback,Janesville,2023,9
Male,36283,Lexus,LS400,DoubleOverhead Camshaft,Auto,Pale White,27900,852573102,Sedan,Scottsdale,2023,9
Female,67373,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,26000,787587841,Passenger,Austin,2023,9
Male,75530,Mercedes-B,CLK Coupe,DoubleOverhead Camshaft,Auto,Pale White,22000,64573834,Sedan,Middletown,2023,9
Male,126811,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,34500,605047114,Sedan,Aurora,2023,9
Male,51606,Ford,Explorer,DoubleOverhead Camshaft,Auto,Pale White,41000,387018047,Hatchback,Greenville,2023,9
Male,50960,Ford,Windstar,Overhead Camshaft,Manual,Pale White,17000,993013882,Sedan,Pasco,2023,9
Male,85697,Pontiac,Grand Am,DoubleOverhead Camshaft,Auto,Pale White,19100,535469427,SUV,Janesville,2023,9
Male,138783,Chrysler,Sebring Coupe,DoubleOverhead Camshaft,Auto,Pale White,46000,852573102,Sedan,Scottsdale,2023,9
Male,38525,Saturn,LS,DoubleOverhead Camshaft,Auto,Pale White,45000,787587841,Sedan,Austin,2023,9
Male,85430,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,20001,535469427,Sedan,Janesville,2023,9
Male,132567,Toyota,Sienna,Overhead Camshaft,Manual,Pale White,19001,852573102,Passenger,Scottsdale,2023,9
Male,59157,Lincoln,Navigator,DoubleOverhead Camshaft,Auto,Black,19001,787587841,Sedan,Austin,2023,9
Male,104139,Subaru,Forester,DoubleOverhead Camshaft,Auto,Black,22000,64573834,SUV,Middletown,2023,9
Male,147995,Mercury,Villager,Overhead Camshaft,Manual,Pale White,16001,605047114,Passenger,Aurora,2023,9
Male,140549,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26500,535469427,SUV,Janesville,2023,9
Male,127163,Chrysler,Sebring Conv.,DoubleOverhead Camshaft,Auto,Black,16700,993013882,SUV,Pasco,2023,9
Male,134091,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,535469427,SUV,Janesville,2023,9
Male,91782,Oldsmobile,Aurora,DoubleOverhead Camshaft,Auto,Pale White,24000,787587841,Passenger,Austin,2023,9
Male,44181,Buick,Regal,DoubleOverhead Camshaft,Auto,Pale White,46000,852573102,Passenger,Greenville,2023,9
Male,57104,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75000,787587841,Passenger,Pasco,2023,9
Male,119345,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,22100,64573834,Sedan,Janesville,2023,9
Female,80851,Chevrolet,Malibu,DoubleOverhead Camshaft,Auto,Pale White,21000,387018047,SUV,Greenville,2023,9
Male,119771,Saturn,LW,DoubleOverhead Camshaft,Auto,Pale White,18000,387018047,Hatchback,Austin,2023,9
Male,83962,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14050,993013882,Passenger,Middletown,2023,9
Male,46165,Chrysler,LHS,DoubleOverhead Camshaft,Auto,Pale White,20000,535469427,Hatchback,Aurora,2023,9
Male,90141,Saturn,SC,DoubleOverhead Camshaft,Auto,Black,33500,852573102,SUV,Austin,2023,9
Female,76978,Pontiac,Grand Am,DoubleOverhead Camshaft,Auto,Pale White,19000,787587841,SUV,Pasco,2023,9
Male,93986,Volkswagen,Cabrio,DoubleOverhead Camshaft,Auto,Pale White,17000,535469427,Sedan,Janesville,2023,9
Female,99762,Saturn,SC,DoubleOverhead Camshaft,Auto,Pale White,12001,993013882,SUV,Pasco,2023,9
Male,60735,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20000,787587841,Passenger,Austin,2023,9
Male,109170,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29500,64573834,Passenger,Middletown,2023,9
Male,115721,Mercedes-B,CL500,Overhead Camshaft,Manual,Pale White,29000,605047114,SUV,Aurora,2023,9
Male,72934,Toyota,Celica,DoubleOverhead Camshaft,Auto,Pale White,45000,387018047,SUV,Greenville,2023,9
Male,131044,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24000,993013882,Sedan,Pasco,2023,9
Male,88356,Plymouth,Voyager,DoubleOverhead Camshaft,Auto,Pale White,22000,535469427,Passenger,Janesville,2023,9
Male,56207,Pontiac,Grand Prix,DoubleOverhead Camshaft,Auto,Pale White,19000,852573102,Passenger,Scottsdale,2023,9
Male,86070,Honda,Accord,Overhead Camshaft,Manual,Black,43000,787587841,Sedan,Austin,2023,9
Male,124067,Chevrolet,Metro,DoubleOverhead Camshaft,Auto,Pale White,12000,64573834,Passenger,Janesville,2023,9
Male,145417,Volkswagen,Cabrio,Overhead Camshaft,Manual,Pale White,25001,605047114,Sedan,Scottsdale,2023,9
Male,62144,Mercury,Sable,DoubleOverhead Camshaft,Auto,Pale White,26001,387018047,Sedan,Austin,2023,9
Female,36312,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21001,993013882,Passenger,Middletown,2023,9
Female,85434,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38001,64573834,SUV,Middletown,2023,9
Male,110346,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,20001,852573102,Hatchback,Greenville,2023,9
Male,36937,Acura,TL,DoubleOverhead Camshaft,Auto,Black,28001,787587841,Hatchback,Pasco,2023,9
Female,41614,Jeep,Wrangler,DoubleOverhead Camshaft,Auto,Pale White,13001,993013882,Hatchback,Pasco,2023,9
Female,42221,Ford,Taurus,Overhead Camshaft,Manual,Black,69001,535469427,SUV,Janesville,2023,9
Male,75383,BMW,328i,Overhead Camshaft,Manual,Pale White,21101,852573102,Sedan,Scottsdale,2023,9
Male,33187,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Black,18001,787587841,Hatchback,Austin,2023,9
Male,89705,Mercury,Villager,DoubleOverhead Camshaft,Auto,Black,28001,64573834,Passenger,Middletown,2023,9
Male,56007,Oldsmobile,Bravada,DoubleOverhead Camshaft,Auto,Black,26001,605047114,Hatchback,Aurora,2023,9
Male,89849,Chrysler,LHS,DoubleOverhead Camshaft,Auto,Pale White,20001,387018047,Hatchback,Greenville,2023,9
Male,120226,Chevrolet,Corvette,DoubleOverhead Camshaft,Auto,Pale White,35001,993013882,SUV,Pasco,2023,9
Male,72517,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,25000,387018047,SUV,Greenville,2023,9
Female,108468,Lincoln,Navigator,DoubleOverhead Camshaft,Auto,Black,19501,852573102,Sedan,Scottsdale,2023,9
Male,76339,Toyota,Land Cruiser,DoubleOverhead Camshaft,Auto,Pale White,33001,787587841,SUV,Austin,2023,9
Female,116212,Volvo,C70,DoubleOverhead Camshaft,Auto,Black,12001,64573834,Hatchback,Middletown,2023,9
Male,131925,Lexus,GS400,DoubleOverhead Camshaft,Auto,Pale White,25001,605047114,Hatchback,Aurora,2023,9
Male,101207,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,25000,993013882,SUV,Austin,2023,9
Male,93528,Toyota,Sienna,DoubleOverhead Camshaft,Auto,Pale White,26000,993013882,Passenger,Pasco,2023,9
Male,58817,Chrysler,Concorde,DoubleOverhead Camshaft,Auto,Pale White,46000,993013882,SUV,Austin,2023,9
Male,128298,Saab,3-Sep,DoubleOverhead Camshaft,Auto,Black,31000,852573102,Sedan,Scottsdale,2023,9
Male,30058,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,787587841,Sedan,Austin,2023,9
Male,66264,Volvo,S80,Overhead Camshaft,Manual,Pale White,25000,64573834,Sedan,Middletown,2023,9
Male,122692,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000,605047114,Passenger,Aurora,2023,9
Male,33125,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000,387018047,Passenger,Greenville,2023,9
Male,31954,Honda,Passport,Overhead Camshaft,Manual,Black,22000,852573102,SUV,Aurora,2023,9
Male,104647,Buick,Regal,DoubleOverhead Camshaft,Auto,Black,19000,535469427,Passenger,Janesville,2023,9
Male,136465,Ford,Ranger,DoubleOverhead Camshaft,Auto,Black,61000,787587841,SUV,Greenville,2023,9
Male,100037,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,12000,787587841,Passenger,Austin,2023,9
Male,135513,Mercury,Mountaineer,DoubleOverhead Camshaft,Auto,Pale White,21000,387018047,SUV,Austin,2023,9
Male,141946,Cadillac,DeVille,DoubleOverhead Camshaft,Auto,Pale White,22000,64573834,SUV,Middletown,2023,9
Male,123495,Dodge,Stratus,DoubleOverhead Camshaft,Auto,Pale White,31000,605047114,Hatchback,Aurora,2023,9
Male,30784,Dodge,Intrepid,DoubleOverhead Camshaft,Auto,Pale White,31000,387018047,Sedan,Greenville,2023,9
Male,60105,Buick,Park Avenue,DoubleOverhead Camshaft,Auto,Black,61000,993013882,Hatchback,Pasco,2023,9
Male,72252,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,535469427,SUV,Janesville,2023,9
Male,101448,BMW,328i,DoubleOverhead Camshaft,Auto,Black,18000,852573102,Sedan,Scottsdale,2023,9
Male,37649,Oldsmobile,Bravada,DoubleOverhead Camshaft,Auto,Pale White,19000,787587841,Hatchback,Austin,2023,9
Male,35422,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22000,64573834,Sedan,Middletown,2023,9
Male,95946,Dodge,Ram Pickup,DoubleOverhead Camshaft,Auto,Pale White,57000,605047114,SUV,Aurora,2023,9
Male,96740,Porsche,Carrera Coupe,DoubleOverhead Camshaft,Auto,Pale White,22000,852573102,SUV,Scottsdale,2023,9
Male,123208,Chrysler,300M,DoubleOverhead Camshaft,Auto,Pale White,16500,993013882,SUV,Pasco,2023,9
Male,114273,Volvo,C70,DoubleOverhead Camshaft,Auto,Black,49000,535469427,Hatchback,Janesville,2023,9
Male,94006,Infiniti,I30,DoubleOverhead Camshaft,Auto,Pale White,15500,852573102,SUV,Scottsdale,2023,9
Male,142695,Chrysler,LHS,DoubleOverhead Camshaft,Auto,Pale White,16000,64573834,Hatchback,Middletown,2023,9
Female,33673,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000,993013882,SUV,Pasco,2023,9
Male,145999,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,20000,387018047,Sedan,Greenville,2023,9
Female,99430,Lexus,LX470,DoubleOverhead Camshaft,Auto,Black,22000,993013882,SUV,Pasco,2023,9
Female,40262,BMW,528i,DoubleOverhead Camshaft,Auto,Black,31000,535469427,SUV,Janesville,2023,9
Male,30169,Ford,Explorer,DoubleOverhead Camshaft,Auto,Pale White,42000,852573102,Hatchback,Scottsdale,2023,9
Male,72720,Audi,A6,Overhead Camshaft,Manual,Pale White,24000,787587841,SUV,Austin,2023,9
Male,131880,Chrysler,Sebring Coupe,DoubleOverhead Camshaft,Auto,Pale White,22600,64573834,Sedan,Middletown,2023,9
Male,136587,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,37500,605047114,Passenger,Aurora,2023,9
Male,44003,Dodge,Ram Wagon,DoubleOverhead Camshaft,Auto,Black,22000,387018047,Passenger,Greenville,2023,9
Male,99456,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,82000,605047114,SUV,Aurora,2023,9
Female,105502,Volvo,C70,DoubleOverhead Camshaft,Auto,Black,49000,535469427,Hatchback,Janesville,2023,9
Male,121827,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25000,852573102,Sedan,Scottsdale,2023,9
Female,96830,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,28001,64573834,Hatchback,Janesville,2023,9
Female,108228,BMW,528i,Overhead Camshaft,Manual,Pale White,14000,787587841,SUV,Scottsdale,2023,9
Male,98107,Ford,Expedition,DoubleOverhead Camshaft,Auto,Black,41000,64573834,SUV,Austin,2023,9
Male,67487,Plymouth,Breeze,DoubleOverhead Camshaft,Auto,Pale White,22001,605047114,SUV,Aurora,2023,9
Female,68814,Volkswagen,Beetle,DoubleOverhead Camshaft,Auto,Pale White,45001,993013882,SUV,Pasco,2023,9
Male,143664,Volvo,S40,Overhead Camshaft,Manual,Pale White,22000,993013882,Sedan,Greenville,2023,9
Male,52782,Dodge,Durango,Overhead Camshaft,Manual,Pale White,31000,535469427,SUV,Pasco,2023,9
Female,122630,Ford,Focus,Overhead Camshaft,Manual,Pale White,17001,64573834,SUV,Middletown,2023,9
Male,58890,Ford,Explorer,DoubleOverhead Camshaft,Auto,Pale White,18500,787587841,Hatchback,Scottsdale,2023,9
Female,78983,Cadillac,DeVille,DoubleOverhead Camshaft,Auto,Pale White,69000,64573834,SUV,Austin,2023,9
Male,140099,Subaru,Outback,DoubleOverhead Camshaft,Auto,Pale White,19000,605047114,SUV,Middletown,2023,9
Male,99977,Chrysler,Sebring Coupe,DoubleOverhead Camshaft,Auto,Pale White,19000,387018047,Sedan,Aurora,2023,9
Male,36124,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,993013882,SUV,Greenville,2023,9
Male,70003,Chevrolet,Corvette,DoubleOverhead Camshaft,Auto,Pale White,45001,387018047,SUV,Greenville,2023,9
Female,71767,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22001,993013882,Sedan,Pasco,2023,9
Male,130801,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,71001,535469427,Passenger,Janesville,2023,9
Male,79763,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43001,852573102,Sedan,Scottsdale,2023,9
Female,134248,Lexus,LS400,DoubleOverhead Camshaft,Auto,Black,39001,787587841,Sedan,Austin,2023,9
Female,63651,Oldsmobile,Cutlass,DoubleOverhead Camshaft,Auto,Pale White,15001,64573834,Sedan,Middletown,2023,9
